Timestamp,Autonomous System Number,Total Routes,New Routes,Withdrawals,Origin Changes,Route Changes,Maximum Path Length,Average Path Length,Maximum Edit Distance,Average Edit Distance,Announcements,Unique Prefixes Announced,Average MED,Average Local Preference,Total Communities,Unique Communities,Community Values,Total Updates,Average Updates per Peer,Max Updates from a Single Peer,Min Updates from a Single Peer,Std Dev of Updates,Total Prefixes Announced,Average Announcements per Prefix,Max Announcements for a Single Prefix,Min Announcements for a Single Prefix,Std Dev of Announcements,Count of Unexpected ASNs in Paths,Target Prefixes Withdrawn,Target Prefixes Announced,AS Path Changes,AS Path Prepending,All Peers,Total Peers,All Paths,Total Paths,All Prefixes Announced,Total Prefixes Announced List,All Prefixes Withdrawn,Total Prefixes Withdrawn List
2024-10-30 08:00:00,3356,194,194,0,0,0,16,6.061855670103093,0,0,561,194,0,0,2694,486,"['3356:100', '37468:3310', '37468:3312', '56457:6762', '3491:9087', '3356:901', '47147:1502', '3491:62210', '3491:400', '3356:515', '12956:123', '3356:2111', '60945:0', '209:13540', '6453:3402', '49544:46000', '65000:4134', '3356:2084', '3356:503', '2153:65436', '9583:3391', '3549:8230', '61512:9145', '65001:3356', '49544:46061', '3257:8031', '65000:714', '37100:11000', '2914:1404', '65001:9136', '6667:3004', '0:2310', '3356:2078', '47147:2403', '65001:7132', '65001:7018', '3356:601', '3356:2015', '8220:65000', '65002:6461', '47147:2300', '3356:508', '2914:2201', '12307:4000', '174:22013', '3356:505', '37468:37468', '3356:701', '3356:86', '3356:2087', '3356:501', '6453:3000', '3356:502', '3491:9084', '24961:9001', '2914:3400', '47787:10010', '13830:3003', '3491:403', '20485:52093', '47147:2000', '65002:1668', '0:6663', '47147:2102', '2152:65438', '47147:1410', '65000:18881', '6830:17000', '2152:65502', '0:60707', '3356:2012', '61512:5001', '61512:3260', '3257:30045', '6762:30', '24961:8107', '61512:8130', '6762:92', '9002:64657', '3356:2008', '8772:65447', '65002:4637', '6453:2100', '1299:25000', '3356:2088', '0:12735', '9583:2222', '31027:64208', '3356:506', '3257:54400', '35280:1010', '47787:3120', '0:42', '61512:8910', '35280:10000', '6453:2000', '3257:50001', '3491:9081', '61512:8040', '2914:1203', '14907:4', '35600:35625', '65000:26599', '3356:2199', '3356:2004', '6762:13100', '2152:65298', '9583:2212', '3356:2091', '65002:3257', '23483:23483', '6762:10180', '3356:2056', '29632:65447', '3356:666', '6762:14400', '57118:2000', '3257:54401', '65512:20002', '17152:0', '65000:10249', '65000:1299', '3356:575', '65000:19182', '2914:2405', '3356:2076', '174:21000', '61512:9010', '23483:65430', '65000:20940', '65002:58453', '3356:2121', '29075:7350', '6453:2101', '35280:20', '56457:65100', '3356:2171', '2914:420', '35280:3230', '20485:65100', '12956:19638', '12586:17000', '65000:6185', '3356:123', '3356:2077', '65000:13335', '65002:2828', '24961:1', '39107:31554', '8220:65400', '2914:1208', '31027:61303', '61512:8030', '65002:174', '3491:407', '37100:11060', '7575:6003', '57118:2010', '3356:2064', '2914:1405', '31027:64276', '61512:22095', '3356:4', '65002:1299', '61512:8020', '65002:3786', '3491:9001', '2119:800', '37468:30065', '31133:22019', '2152:65498', '3356:2190', '9583:4444', '2914:3200', '12307:4010', '61512:8930', '61512:3079', '20485:51043', '61512:8980', '65000:64990', '29691:4000', '29691:4012', '3356:514', '3356:2038', '65001:209', '3356:2090', '47787:10000', '56457:1001', '8220:65060', '65000:6453', '37468:13000', '9583:1212', '3356:2', '25160:25010', '0:25091', '31027:1000', '47787:1010', '174:22008', '25091:21401', '6667:4005', '37468:13102', '9002:9002', '6667:5010', '61512:9140', '3356:2003', '6762:31', '6453:86', '3356:22', '65002:2497', '3549:8280', '20764:3021', '29075:7600', '2152:65436', '25091:24410', '37468:13100', '35600:65535', '37468:3300', '65001:3257', '9121:1000', '60945:3356', '20764:3002', '31027:61305', '20764:1254', '13830:5000', '3356:500', '9121:1134', '1299:20000', '3356:11152', '2153:65418', '174:21100', '6830:23001', '35280:10040', '65002:4766', '3356:800', '20485:10054', '61512:8801', '61512:8990', '3257:53101', '29075:7500', '61512:8050', '37468:3000', '3356:507', '8758:300', '3491:62220', '3257:30042', '65000:27699', '35280:10', '3356:2103', '20485:51013', '6830:34405', '3549:8250', '64587:3257', '65000:16625', '65000:16509', '60068:7280', '3356:2067', '20764:3011', '31027:62091', '9583:3333', '61512:3010', '20612:8758', '6453:3400', '7575:1002', '60068:20000', '61512:50', '65000:174', '3257:53100', '209:209', '9583:65533', '2914:2208', '60068:5390', '0:6762', '3549:7002', '3257:8071', '3549:8240', '3491:9080', '3549:8210', '2119:410', '0:6939', '37468:3374', '8758:110', '7575:2520', '3356:903', '3491:9089', '20485:52053', '60068:40170', '6667:5001', '2153:65438', '12307:5002', '64982:0', '28209:423', '6461:5997', '0:0', '20485:51113', '13830:4000', '9583:1717', '3356:513', '20764:3999', '2914:2406', '65521:30', '3356:5', '37100:11003', '3356:510', '3356:3', '6830:17430', '3356:2013', '6667:4006', '0:20715', '60068:5000', '65000:3257', '35280:2150', '61512:8120', '6667:8891', '3356:2065', '2914:410', '61512:5000', '60068:202', '35280:4080', '3356:2057', '6762:1', '65002:3549', '8220:65110', '31027:65010', '6762:19000', '37100:10000', '47147:2600']",561,7.901408450704225,62,1,9.653365361623843,194,2.8917525773195876,61,1,5.374973893067111,0,0,0,0,168,"[8218, 6830, 48362, 20514, 15547, 6939, 15692, 13237, 199524, 47147, 52320, 13830, 14907, 1403, 20080, 202032, 24482, 20612, 7575, 35280, 6667, 56430, 57381, 34927, 213151, 9002, 1828, 2914, 42473, 212271, 40994, 31554, 6762, 57821, 213241, 3170, 58057, 198249, 51786, 210937, 6894, 206271, 1299, 8455, 212123, 396998, 3257, 394414, 207841, 56457, 138195, 35710, 14630, 25160, 6461, 199938, 3214, 6908, 29075, 62167, 6233, 6424, 29140, 24961, 12307, 35600, 209650, 200612, 49544, 211509, 31027]",71,"['20514,2119,3356,6453,38182', '31554,3356,3356,6762,39533,39533,49666,44244', '394414,32621,174,3356,267613,262462,271276', '6894,174,3356,9002,52041,201217', '35280,3356,6762,12654', '12307,57118,29691,1299,3356,9121,25145', '31554,3356,3356,6762,20473', '6908,2914,3356,55410,38266', '29075,3356,5650,396065', '199524,1299,3356,264409,262526,264954', '211509,29632,9002,3356,174,53013,52551,53122', '24961,3356,42020,42020,42020,42020,42020,42020,39010', '213241,9002,3356,17072,33182', '29075,3356,61512,267837', '29075,3356,61512,267837,269932', '29075,3356,20485,31200,31200,31200,31200,31200', '1299,3356,5400,2856,6871', '14907,3356,174,53667,202256', '35710,3320,3356,6327,20161', '49544,174,3356,15830,203304', '211509,29632,9002,3356,174,53667,202256', '6667,3356,7296', '6762,3356,35280,12654', '31554,3356,3356,5511,49666,48159,58224,205588', '31027,3356,1299,4637,4637,4637,4637,23930', '200612,6939,3356,9121,25145', '24961,3356,10118,17794', '213241,9002,3356,3257,264409,262288,52945', '213241,9002,3356,16509', '20514,2119,3356,174,136255,136255,136255,136975,133524,134840,149038', '12307,57118,29691,8758,8220,3356,20473', '12307,57118,29691,8758,8220,3356,174,53667', '14907,3356,174,56410,204210', '6667,1299,3356,264409,53181,271125', '3170,3356,12956,60068,57695,12654', '31027,3356,6453,54994', '20514,2119,3356,174,62000,51269', '9002,3356,1299,20473,40138', '29140,286,3356,400339', '49544,3356,1299,17072,17072,17072,17072,265566', '20514,1299,3356,264409,268696,28183', '56457,6762,3356,55644,45271', '13830,3356,5511,49666,48159,58224,48147,57497', '213241,9002,3356,55644,45271', '31554,3356,3356,1299,137831,137831,135445', '20612,8758,8220,3356,20473', '6762,3356,9002,8772,8772,8772,8772,8772,61218,12654', '20514,1299,3356,264409,262907,262907,262907,265303', '14907,3356,174,53667', '213241,9002,3356,3491,55644,55644,55644,55644,55644,55644', '213241,9002,3356,3491,55644,134927,134927,134927,134927,134927,134927,134927', '31554,3356,3356,174,5713,37356', '35710,3320,3356,200081', '29075,3356,39386,47589,9155,6412', '31554,3356,3356,2914,4761,4761,147117,147117,147117,147117,147117,147117,147117,147117,147117,147117', '396998,9002,3356,2914,4767', '31554,3356,3356,5511,49666,48159,58224', '31027,3356,28209', '31554,3356,3356,2914,32098,17072,17072,17072,17072,265626', '31027,3356,6762,25145', '31554,3356,3356,33652,19637', '31554,3356,3356,5511,49666,48159,58224,48147', '20514,2119,3356,7922,53264,53264,40355,208417', '20514,2119,3356,174,37662,37035,36909', '29140,2914,3356,15083', '3257,3356,47692,12654', '29075,6762,3356,397533', '31554,3356,3356,174,53013,28370,28370,28657', '56430,9009,3356,6762,12654', '29140,286,3356,263608', '6894,174,3356,9121,25145', '212271,9002,3356,174,20473,40138', '1299,3356,25091,12654', '35710,6939,3356,9121,25145', '29075,174,3356,9002,25532', '213241,9002,3356,55644', '31554,3356,3356,174,52320,27855,27855', '200612,174,3356,14114,6979,6979,6979,6979,6979,6979', '3170,3356,174,16509', '2914,3356,4230,28573', '6762,3356,25091,12654', '35710,3320,3356,721,721,27064,27046,27046', '31554,3356,3356,5511,49666,48159,58224,48147,205588', '9002,3356,16509', '20514,2119,3356,37100,36908,36909', '35710,6939,3356,4230,263661,265431', '14907,3356,2914,9457,38684', '6762,3356,9002,12654', '31027,3356,209,22561', '14907,3356,3491,138997,63908', '3257,3356,35280,12654', '35280,3356,174,53667,202256', '14907,3356,3491,55644', '35280,3356,2914,9583,142289,12654', '35710,3320,3356,55644', '20514,2119,3356,2152,2152,2152,2152,23483', '29075,3356,20764,43298,207333', '31554,3356,3356,174,36944,36914', '211509,29632,9002,3356,6762,25145,34984,9121,25145', '12307,29691,1299,3356,13786,53181,271125', '31554,3356,3356,5511,49666,48159,58224,9147', '14907,3356,174,16509', '14907,3356,37468,22381,52551,53122']",103,"['169.145.140.0/23', '2804:1070:1::/48', '2804:1070:4000::/36', '2a02:ac80::/32', '154.0.152.0/23', '116.93.110.0/24', '185.32.70.0/24', '189.39.138.0/23', '189.39.134.0/23', '189.39.132.0/23', '189.39.130.0/23', '189.39.128.0/23', '213.204.86.0/24', '89.46.34.0/24', '45.129.17.0/24', '178.49.152.0/24', '211.43.158.0/24', '103.177.87.0/24', '103.177.86.0/24', '45.175.156.0/22', '2a02:ac81::/32', '2a02:ac80:b000::/48', '2804:1070::/32', '168.187.171.0/24', '189.39.216.0/24', '38.146.198.0/23', '80.211.126.0/24', '154.0.152.0/22', '112.79.45.0/24', '66.244.16.0/24', '201.71.207.0/24', '192.19.220.0/24', '190.93.184.0/22', '190.93.186.0/23', '190.93.184.0/23', '113.23.173.0/24', '2001:7fb:fe0d::/48', '2a02:ac87:ac87::/48', '2a02:ac87:5900::/48', '2a02:ac82::/32', '2a02:ac80:f000::/48', '2a02:ac87:59cb::/48', '2a02:ac83::/32', '168.232.200.0/24', '168.232.202.0/24', '168.232.203.0/24', '2804:14d:d600::/40', '2a06:8e40::/29', '2a02:16c8::/35', '83.222.24.0/22', '45.172.92.0/22', '45.89.237.0/24', '45.89.236.0/24', '45.89.239.0/24', '2a06:de01:94c::/48', '2403:e240::/32', '2a0c:b641:302::/47', '2a02:ac80:200::/48', '2a02:ac80:a0::/48', '2a02:ac80:60::/48', '2a06:de01:8d9::/48', '2a06:de01:ad5::/48', '2a06:de01:861::/48', '2a06:de01:88c::/48', '2804:1e10:ffff::/48', '2a06:de05:625e::/48', '2804:fdc::/32', '2600:d07::/34', '2804:1e10::/32', '2605:9cc0:c13::/48', '2605:9cc0:c0c::/48', '2400:b0a0::/32', '2a06:de05:62a0::/48', '2400:c700:3001::/48', '2606:6e00:8000::/35', '124.195.190.0/24', '190.12.156.0/22', '2a06:de05:632b::/48', '2a10:ccc7:93d6::/48', '2a10:ccc7:938c::/48', '2a10:ccc7:93e4::/48', '2605:9cc0:c02::/48', '2a06:de01:876::/48', '2a06:de01:8d5::/48', '2a06:de01:977::/48', '2402:e580:73f9::/48', '93.175.153.0/24', '84.205.75.0/24', '2001:7fb:ee03::/48', '2a02:ac80::/29', '2801:80:1a10::/48', '2804:76a4::/32', '2606:6e00::/32', '2606:6e00:4000::/35', '2001:7fb:fe04::/48', '2402:e580:744d::/48', '2001:7fb:fe0e::/48', '2001:7fb:fe20::/48', '203.145.74.0/24', '203.145.78.0/24', '202.45.88.0/24', '2.189.255.0/24', '2.189.254.0/23', '2.189.254.0/24', '5.122.192.0/18', '5.122.64.0/18', '5.122.0.0/18', '5.121.128.0/18', '5.122.64.0/20', '5.121.16.0/20', '5.121.192.0/18', '5.122.128.0/18', '5.121.64.0/20', '5.121.32.0/20', '5.121.80.0/20', '49.14.184.0/24', '49.14.187.0/24', '49.14.182.0/24', '49.14.183.0/24', '49.14.181.0/24', '49.14.186.0/24', '49.14.180.0/24', '49.14.185.0/24', '223.196.68.0/24', '197.138.236.0/24', '2.183.48.0/21', '185.213.11.0/24', '27.97.122.0/24', '27.97.121.0/24', '27.97.127.0/24', '27.97.124.0/24', '27.97.125.0/24', '27.97.123.0/24', '27.97.120.0/24', '27.97.126.0/24', '103.223.2.0/24', '102.177.7.0/24', '138.99.97.0/24', '45.235.212.0/24', '179.42.32.0/22', '212.86.67.0/24', '212.86.72.0/24', '212.86.74.0/24', '212.86.80.0/24', '212.86.93.0/24', '212.86.94.0/24', '212.86.70.0/24', '212.86.95.0/24', '212.86.86.0/24', '212.86.84.0/24', '212.86.88.0/24', '212.86.81.0/24', '185.213.9.0/24', '185.213.8.0/24', '103.175.85.0/24', '2400:c700:200::/48', '177.11.213.0/24', '177.11.215.0/24', '177.11.212.0/24', '177.11.214.0/24', '36.255.200.0/24', '23.199.236.0/22', '130.137.230.0/24', '2001:7fb:fe14::/48', '84.205.70.0/24', '2001:7fb:fe0b::/48', '2001:7fb:ee04::/48', '2001:7fb:fe0f::/48', '2001:7fb:fe17::/48', '2001:7fb:ee02::/48', '2001:7fb:ee00::/48', '190.12.158.0/24', '190.12.156.0/24', '190.12.157.0/24', '143.255.59.0/24', '2a02:ac80:500::/48', '2a02:ac80:e00::/48', '2a02:ac80:f00::/48', '2a02:ac80:b00::/48', '2a02:ac80:c000::/48', '2a0a:280:1770::/44', '2a13:a5c6:6500::/40', '2a12:dd47:f010::/44', '2a0a:280:1780::/44', '2a04:5340:4::/48', '213.204.81.0/24', '2001:7fb:fe0c::/48', '2001:7fb:fe07::/48', '2608:183:1::/48', '205.157.225.0/24', '130.137.150.0/24', '2606:ab40:100::/48', '2a03:74c0::/32', '207.119.104.0/22']",194,[],0
