,Timestamp,Autonomous System Number,Total Routes,New Routes,Withdrawals,Origin Changes,Route Changes,Maximum Path Length,Average Path Length,Maximum Edit Distance,Average Edit Distance,Announcements,Unique Prefixes Announced,Average MED,Average Local Preference,Total Communities,Unique Communities,Community Values,Total Updates,Average Updates per Peer,Max Updates from a Single Peer,Min Updates from a Single Peer,Std Dev of Updates,Top Peer 1 ASN,Top Peer 2 ASN,Top Peer 3 ASN,Top Peer 4 ASN,Top Peer 5 ASN,Total Prefixes Announced,Average Announcements per Prefix,Max Announcements for a Single Prefix,Min Announcements for a Single Prefix,Std Dev of Announcements,Top Prefix 1,Top Prefix 2,Top Prefix 3,Top Prefix 4,Top Prefix 5,Count of Unexpected ASNs in Paths,Target Prefixes Withdrawn,Target Prefixes Announced,AS Path Changes,AS Path Prepending
0,2024-10-20 02:39:00,3356,110,110,0,0,0,15,5.8090909090909095,0,0.0,1961,110,0,0,10980,984,"('3356:503', '3356:4', '6453:1300', '20764:3000', '9304:1501', '2914:3400', '1299:20000', '47147:2100', '2914:2203', '3356:575', '26919:5000', '35280:1030', '3356:666', '6830:13287', '14907:4', '7195:55000', '8402:902', '47147:2300', '12956:4002', '3356:3', '8772:65447', '3216:3007', '3356:501', '7195:55204', '35280:10020', '3356:2172', '65000:64960', '2914:420', '34927:910', '26919:20001', '3356:500', '2914:1402', '65000:64970', '3356:2076', '47147:2101', '4637:33504', '49544:26039', '3356:703', '1299:25000', '3356:2056', '15692:2100', '35598:201', '15576:102', '9002:64657', '2613:11082', '32098:4028', '26919:40001', '24482:12012', '3356:2034', '2914:1008', '3356:2064', '37468:37468', '15692:2000', '3356:2190', '2914:2403', '34927:948', '65000:64950', '35280:1040', '50628:65535', '6461:5997', '65000:64980', '6453:1303', '25160:22010', '1000:10006', '60068:202', '2914:1222', '35598:200', '4637:33939', '2914:1203', '50628:3356', '37468:3300', '13830:4000', '49434:301', '20764:3007', '2914:2216', '24482:13020', '47692:30121', '14907:0', '34927:865', '6762:700', '30781:22019', '209:41010', '60068:2340', '6762:92', '47147:2601', '7575:1003', '49434:201', '24482:1', '2914:2406', '3356:2015', '60068:7280', '9304:1051', '13786:174', '6453:1100', '2914:1011', '12956:4020', '35280:2080', '4637:33314', '1000:10003', '49544:26033', '47147:2400', '3910:3910', '3356:2065', '3320:9020', '3356:2', '24482:20300', '3356:601', '2914:3200', '34927:810', '6762:15550', '2914:2201', '65000:64987', '47692:30001', '6830:17000', '25220:4901', '37468:3000', '35280:10', '6830:17430', '21351:12000', '3356:2214', '21351:90', '26919:10001', '3320:2010', '3356:2089', '3549:600', '35280:4240', '174:22014', '6453:86', '15576:100', '15576:1000', '49434:101', '3356:2193', '35280:3120', '24482:12010', '37468:3273', '25220:1860', '3216:3000', '60068:2000', '3356:2082', '37468:13101', '3356:2059', '47147:2600', '24482:12000', '47147:2602', '6453:1000', '47147:2000', '23106:4005', '47147:1502', '30781:31000', '35280:3130', '24482:13021', '3356:10037', '0:2310', '3356:2046', '13786:20000', '4637:30038', '35280:2090', '24482:20200', '37468:13100', '29632:65447', '3356:577', '3356:22', '3356:123', '3356:5', '65520:97', '21351:2474', '35280:4210', '20764:3012', '65003:0', '2914:410', '2914:2000', '209:209', '2914:1004', '2914:1201', '7195:55200', '13830:5000', '3356:2112', '2914:1009', '3356:2022', '26919:5100', '49434:1009', '3356:507', '3356:100', '2914:1405', '65000:64990', '37468:13000', '3356:86', '3356:11078', '7575:10001', '2199:2199', '9002:9002', '3356:12166', '35280:10040', '2914:3000', '209:101', '3356:2067', '3356:2066', '37468:50310', '3356:2008', '60945:3356', '25220:4101', '37468:3311', '24482:13000', '60945:0', '2914:1206', '32098:6100', '7195:55001', '3320:1276', '49434:1000', '64512:20001', '8455:5998', '1000:10000', '7575:2519', '21351:2000', '21351:12474', '3356:511', '174:21100', '13830:3003', '24482:100', '6762:1', '32098:4010', '3356:800', '3356:802', '4637:60953', '3356:2038', '2914:2202', '2914:1006', '3910:41010', '35280:10000', '6830:33104', '3356:903', '47147:2401', '25220:4849', '26919:30001', '9304:65005', '20764:3020', '25220:4001', '35598:207', '20764:3028', '37468:5555', '64512:20002', '6762:18500', '35625:65535', '26919:1020', '6830:23001', '35625:3356', '3356:502', '32098:17140', '24482:64602', '3356:11908', '3356:901', '49544:26000', '57695:13000', '34927:110', '3356:2090', '49544:26034', '37468:3310', '6830:35307', '3356:516', '6453:1114', '6830:13000', '30781:31013')",1961,10.834254143646408,101,1,15.861107724741448,24482,48362,23106,49544.0,14907.0,110,17.827272727272728,397,1,43.718699783317,2608:183:1::/48,102.220.186.0/23,2804:8b6c:1000::/37,169.145.140.0/23,38.146.198.0/23,0,0,0,0,761
1,2024-10-20 02:40:00,3356,139,41,0,0,96,14,5.640287769784172,5,2.09375,2525,139,0,0,16474,1091,"('3257:8147', '3356:2091', '3356:4', '3356:2042', '3356:503', '3741:1020', '8218:103', '3356:84', '2914:3400', '2914:2203', '37468:1313', '3356:575', '8888:120', '6461:2501', '42541:81', '3356:666', '20764:3021', '202:202', '14907:4', '7195:55000', '3741:1000', '8402:902', '39107:31554', '3356:3', '49544:56000', '35280:2060', '49544:56054', '3356:501', '7195:55204', '44097:35625', '6667:8890', '20473:21', '6762:30', '2914:420', '65000:64960', '6461:2869', '3356:500', '41722:50', '6461:1114', '47160:40000', '65000:64970', '37468:1413', '49544:26039', '1299:25000', '3356:506', '3356:2056', '3356:11520', '14840:20', '35598:201', '9002:64657', '3491:9087', '32653:21110', '3356:2034', '3491:9001', '3491:400', '37468:37468', '6461:2713', '6667:5001', '0:0', '3356:2190', '65100:3356', '30844:255', '65000:0', '15576:107', '65000:64950', '3356:2050', '50628:65535', '35280:1040', '6461:5997', '65000:64980', '50629:10003', '3356:911', '174:21000', '3356:2111', '35280:4070', '24482:12041', '2914:1222', '174:22013', '2914:1412', '2914:1203', '50628:3356', '3491:62210', '13830:4000', '35598:200', '40138:1104', '8359:3', '24482:12040', '20764:3007', '2914:2216', '37468:1400', '47692:30121', '65510:12', '6667:4003', '2914:2204', '37349:300', '6667:3004', '32653:200', '209:41010', '16735:7006', '13786:30000', '3491:62220', '3356:2014', '24482:1', '3356:2015', '3356:510', '2914:1011', '3356:701', '37468:1000', '24482:20202', '50629:10214', '37468:1003', '35280:2080', '3491:9084', '7578:1', '2027:6696', '3910:3910', '51184:200', '9002:64615', '3356:2065', '16735:111', '16735:7203', '50629:1020', '65001:3320', '3356:2', '7018:37232', '2914:3200', '3356:601', '47160:40003', '3257:8861', '2914:2201', '47692:30001', '6830:17000', '25220:4901', '29075:7600', '6830:17430', '20764:3006', '35280:10', '7843:2101', '2027:65535', '209:13540', '50629:180', '202:100', '20764:3011', '3356:2131', '15576:100', '3356:2089', '3549:600', '6667:4005', '15576:1000', '3741:1023', '9002:64789', '6762:14900', '2914:2213', '7578:1503', '35280:3120', '3491:407', '3257:50001', '40138:1105', '25220:1860', '3491:9002', '3356:2082', '37468:13101', '3356:2059', '3741:20204', '24482:12000', '2914:1219', '3356:2046', '3491:406', '20473:4000', '37468:14100', '24482:20200', '37468:13100', '3356:22', '3356:123', '3356:5', '35280:4210', '50629:10108', '7296:1000', '2914:1214', '65003:0', '2914:410', '2914:2000', '209:209', '37468:1300', '65001:8075', '3356:2070', '7195:55200', '13830:5000', '3356:2022', '3356:2003', '37349:103', '6667:8891', '3356:507', '3356:100', '65000:64990', '3491:9080', '8359:5007', '3356:86', '37468:13000', '9002:9002', '25091:11301', '3491:9081', '65004:57136', '8888:3006', '47160:60005', '35280:10040', '2914:3000', '209:101', '2027:47160', '3356:2066', '50629:302', '3356:2067', '25220:4101', '2914:1206', '7195:55001', '13786:110', '3491:2000', '38042:15003', '2914:2410', '7578:1500', '38042:10016', '25091:11303', '3356:2013', '20473:27', '3356:511', '174:21100', '13830:3003', '24482:100', '20115:63000', '3356:800', '3356:2038', '35280:2150', '14840:7110', '3257:53590', '3356:2073', '34927:147', '35280:1010', '3910:41010', '35280:10000', '3356:903', '37468:14101', '25220:4849', '3356:2171', '3741:44202', '25220:4001', '38008:103', '37468:14000', '3491:2009', '174:22012', '64512:20002', '37349:100', '3257:53591', '65100:3549', '6830:23001', '7018:5000', '3356:502', '35280:4080', '49544:56056', '24482:64602', '6461:2601', '3356:901', '49544:26000', '3491:9089', '34927:110', '49544:26034', '3257:30633', '28209:423', '6830:35307', '35280:3070', '3356:516', '35280:3230')",2525,14.428571428571429,210,1,25.003412012061432,49544,14840,35280,31027.0,51184.0,139,18.165467625899282,233,1,29.332771253082147,38.146.198.0/23,169.145.140.0/23,49.14.187.0/24,49.14.183.0/24,49.14.186.0/24,0,0,0,0,414
4,2024-10-20 02:43:00,3356,237,237,0,0,0,18,6.042194092827004,0,0.0,1419,237,0,0,8595,695,"('3257:8147', '3356:2042', '12956:123', '20764:3000', '2914:3400', '1299:20000', '3356:575', '3356:666', '3356:2026', '14907:4', '41047:1000', '47147:2300', '3356:3', '8772:65447', '49544:56000', '47147:2115', '3356:501', '49544:56054', '20764:3029', '8772:65449', '2914:420', '3356:500', '3356:2213', '3356:2056', '9002:64657', '32098:4028', '3356:2034', '37100:11000', '37100:11056', '8220:65110', '30781:22008', '37100:10000', '6895:65021', '3356:2064', '37468:37468', '8758:110', '9121:1135', '0:0', '3356:2190', '65100:3356', '3356:576', '3356:2050', '50628:65535', '24482:12020', '3356:514', '1299:20220', '15830:3356', '37468:13102', '174:21000', '1299:4000', '20061:2', '35598:200', '174:22013', '2914:1412', '50628:3356', '37468:3300', '49544:36065', '60802:65010', '20764:3007', '47692:30121', '209:12520', '34927:865', '3491:3000', '30781:22019', '209:41010', '24961:1', '8220:65000', '47787:1030', '13786:174', '24482:1', '2914:1011', '3356:2087', '1299:430', '3910:3910', '51184:200', '9002:64615', '3356:2065', '3257:54401', '47787:10020', '15830:3425', '47147:2419', '3356:2', '7018:37232', '24482:20300', '3356:601', '3257:8861', '34927:810', '47147:2616', '47692:30001', '6830:17000', '37468:3000', '29075:7600', '35598:208', '6830:17430', '6453:3000', '6453:86', '9002:64789', '28824:1400', '3257:54400', '3257:50001', '20764:3013', '3491:9002', '3356:2082', '29075:7050', '8283:102', '24482:12000', '23106:4005', '47147:2000', '3257:32573', '47147:1502', '30781:31000', '13786:20000', '3257:30045', '65103:1', '29632:65447', '37468:13100', '3356:577', '17072:205', '3356:22', '3356:123', '3356:5', '37468:3312', '20612:8758', '12956:19638', '3356:2048', '20764:3012', '2914:1004', '209:209', '2914:410', '2914:2000', '174:22005', '36236:1001', '3356:2022', '3356:2003', '3356:100', '65000:64990', '37468:13000', '3356:86', '9002:9002', '2914:3000', '9121:3333', '49544:36000', '209:101', '3356:2066', '3356:2008', '32098:6100', '30781:31010', '9121:1000', '37100:11005', '24961:9016', '50304:1100', '8455:5998', '15830:400', '30781:31011', '2914:2410', '47787:3180', '57866:100', '3356:2013', '3356:511', '174:21100', '32098:4010', '24482:100', '24961:8107', '30781:22003', '3356:800', '6453:3302', '37468:3377', '3257:53590', '174:22009', '3910:41010', '3356:903', '36236:50', '20764:3020', '50304:1146', '20764:3028', '8283:15', '64512:20002', '37468:5555', '3257:53591', '174:22018', '6830:23001', '7018:5000', '3491:3001', '3356:502', '32098:17140', '8220:65400', '47787:10000', '24482:12022', '49544:56056', '65104:31', '24482:64602', '3356:901', '49544:26000', '6453:3300', '3356:2090', '8758:300', '3257:30633', '49544:26034', '37468:3310', '6830:35307', '3257:8071', '6762:32', '6762:15500', '209:80', '30781:31013')",1419,12.447368421052632,110,1,18.307362197177724,34800,24482,51184,14907.0,47692.0,237,5.987341772151899,101,1,10.966570227472081,38.146.198.0/23,168.227.112.0/22,213.243.6.0/24,168.227.115.0/24,168.227.113.0/24,0,0,0,0,262
7,2024-10-20 02:46:00,3356,154,154,0,0,0,14,5.422077922077922,0,0.0,1348,154,0,0,9263,776,"('3257:8147', '3356:503', '3356:4', '3356:2042', '20473:13', '3356:2211', '1764:101', '3356:84', '2914:3400', '47147:2100', '3356:575', '35280:1030', '3356:2039', '3356:666', '20764:3021', '6762:13590', '14907:4', '1828:10', '47147:2300', '3356:3', '8772:65447', '49544:56000', '3257:8173', '49544:56054', '3356:501', '8218:20110', '25091:15305', '47692:30000', '35280:10020', '44097:35625', '3356:2172', '3356:2174', '65000:64960', '6762:30', '2914:420', '2914:1402', '3356:500', '65000:64970', '3356:703', '3257:8055', '1299:25000', '15576:102', '3356:2056', '9002:64657', '30722:80', '3356:2074', '32098:4028', '65000:13414', '6453:2100', '2027:49434', '3303:1007', '56457:6762', '3356:2064', '37468:37468', '3216:4466', '3303:3067', '9121:1135', '3356:2190', '2914:2403', '9121:50005', '174:22008', '65000:0', '65000:64950', '35280:1040', '3356:2050', '0:50867', '3356:514', '65000:64980', '3257:51300', '6461:5997', '47147:1500', '37468:13102', '1836:6001', '1764:40010', '37697:2000', '37497:4004', '37468:3300', '8359:3', '49434:301', '25091:25427', '20764:3007', '60802:65010', '3356:704', '14907:0', '209:41010', '3356:2121', '24961:1', '2027:65081', '49434:201', '3356:2015', '6453:1100', '3356:701', '35280:2080', '17072:104', '3356:2087', '3356:2198', '3910:3910', '47147:2400', '8218:20000', '9002:64615', '24961:9001', '65500:50000', '3356:2065', '3257:50002', '51184:200', '3356:2', '7018:37232', '58057:65010', '3320:9020', '65001:3320', '3356:601', '2914:3200', '3257:8861', '6453:2000', '3356:12346', '28146:411', '6830:17000', '25220:4901', '6830:17430', '35280:10', '20764:3006', '1764:10', '37468:3000', '2027:65535', '3356:2214', '20764:3011', '3320:2010', '15576:100', '65500:51070', '3549:600', '35280:4240', '15576:1000', '6453:86', '13693:270', '6453:2101', '49434:101', '35280:3120', '3257:50001', '25220:1860', '3356:2082', '65500:51000', '8218:102', '6830:34404', '47147:2602', '3356:505', '23106:4005', '6453:1000', '35280:3130', '47147:2000', '30781:31000', '3356:10037', '0:2310', '20473:4000', '35280:2090', '1764:30001', '37497:4000', '29632:65447', '37468:13100', '3356:577', '61135:50', '3356:22', '3356:123', '3356:5', '37468:3312', '35280:4210', '7296:1000', '2914:1004', '2914:410', '2914:2000', '2914:1201', '1764:20043', '209:209', '65001:8075', '59414:4000', '3356:2070', '3257:30414', '2914:1009', '53013:1000', '47692:30120', '3356:2022', '3356:2003', '49434:1009', '3356:100', '65000:64990', '8359:5007', '3356:86', '37468:13000', '9002:9002', '25091:11301', '65004:57136', '35280:10040', '2914:3000', '9121:3333', '1836:110', '209:101', '3356:2067', '3356:2066', '25220:4101', '32098:6100', '30781:31010', '2914:1003', '9121:1000', '3320:1276', '49434:1000', '65400:20717', '64512:20001', '8455:5998', '3356:2057', '35600:30781', '59414:4030', '56457:65100', '2914:1408', '25091:11303', '28146:101', '3356:511', '24961:8107', '174:21100', '35280:20', '32098:4010', '30781:22003', '3356:800', '3356:2038', '2914:2202', '37468:3377', '3257:53590', '6830:34405', '9121:50000', '174:22009', '35280:10000', '3910:41010', '3356:903', '1828:13301', '25220:4849', '3356:2171', '1836:6000', '25220:4001', '37468:5555', '3257:53591', '35625:65535', '6830:23001', '7018:5000', '3303:1004', '65401:427', '35625:3356', '3356:502', '32098:17140', '35600:65535', '3356:901', '3257:51303', '3356:2090', '3257:30633', '28209:423', '6830:35307', '3356:2069', '65512:20002', '37468:3310', '1836:20000', '3216:2001', '6453:1114')",1348,9.768115942028986,98,1,15.81106283728353,35280,51184,47692,24482.0,58057.0,154,8.753246753246753,188,1,19.2991863391879,38.146.198.0/23,102.220.186.0/23,49.14.182.0/24,49.14.186.0/24,169.145.140.0/23,0,0,0,0,220
8,2024-10-20 02:47:00,3356,214,83,0,0,130,20,5.425233644859813,4,2.1846153846153844,3568,214,0,0,22732,1210,"('3356:503', '3356:84', '202:202', '47147:2002', '14907:4', '31027:65010', '49544:56000', '49544:56054', '3356:501', '31027:1000', '6667:8890', '65000:64960', '3257:8858', '41722:50', '49544:26039', '37273:3000', '3549:7001', '3356:2074', '7195:59001', '34019:3303', '20080:5000', '12956:4012', '6667:5001', '9121:1135', '4637:60952', '65000:0', '35280:1040', '50628:65535', '32098:14030', '6461:5997', '37273:9265', '3356:2111', '51519:200', '50628:3356', '37273:5000', '12956:19604', '24482:13020', '37273:37447', '12956:4003', '209:41010', '3356:2121', '3356:2015', '37468:1003', '65000:1299', '3910:3910', '9002:64615', '65000:4134', '3356:2', '3356:601', '1764:10', '3356:2214', '20764:3011', '37468:3273', '3257:50001', '14840:7210', '3356:2059', '47147:2600', '24482:12000', '47147:1410', '37271:5001', '3356:123', '47147:2405', '12956:4120', '35280:4210', '65199:11150', '65000:7545', '2914:1004', '37468:1300', '47692:30120', '7578:1002', '6667:8891', '3356:507', '3356:100', '8359:5007', '3356:86', '37271:5002', '2914:3000', '3356:2199', '65000:27699', '34019:65535', '28146:101', '13830:3003', '32098:4010', '37273:6050', '3741:44181', '35280:10000', '2914:2601', '37468:14101', '37468:14000', '64512:20002', '7018:5000', '3356:502', '3356:2090', '28209:423', '37468:3310', '20473:13', '2914:2203', '3356:575', '20764:3021', '6762:13590', '6762:13370', '3216:3007', '8298:2000', '6762:30', '2914:420', '3356:500', '48858:1399', '65000:64970', '37273:2011', '8758:110', '7195:59200', '3356:2190', '31027:61305', '24482:12020', '47147:1500', '37468:13102', '174:21000', '6453:2202', '32653:200', '17152:1', '3356:701', '37271:1001', '24482:20202', '35280:2080', '7578:1', '65000:3257', '51184:200', '21351:2663', '5713:424', '2914:2201', '6453:2000', '65000:64987', '37468:3000', '3356:515', '21351:12000', '3549:8230', '202:100', '3549:600', '6453:2101', '3216:3000', '3356:2082', '47147:2000', '24482:20201', '24482:13021', '7843:2121', '20473:4000', '37468:13100', '3356:577', '3356:5', '12956:4030', '6908:0', '12956:19638', '47147:2102', '3356:2070', '47147:2104', '2914:1009', '3741:4200', '3741:1118', '65000:64965', '9002:9002', '65004:57136', '9121:3333', '209:101', '37468:50310', '3356:2008', '32098:6100', '2914:1206', '20115:63000', '32098:4007', '3257:54200', '65000:6453', '59890:402', '37273:6066', '65000:45899', '37273:2088', '14840:7850', '21351:12663', '65000:18881', '65000:64967', '42541:84', '3356:901', '14840:7111', '3356:2211', '3356:2042', '12956:123', '37468:1313', '42541:81', '37273:9000', '65000:64968', '7195:59501', '8218:20110', '9049:5077', '37271:2202', '37468:3374', '1299:25000', '14840:20', '32098:4028', '12956:19644', '6453:2100', '32653:21110', '37271:3404', '65105:4', '3356:2064', '41327:11000', '3356:2050', '4637:32314', '2914:3600', '174:22013', '65000:7922', '8758:301', '37468:3300', '8359:3', '37468:1400', '47147:2403', '6667:3004', '13786:30000', '37468:1000', '65000:26599', '3549:8210', '24482:12021', '7018:37232', '28146:411', '35280:10', '37273:7070', '35320:51000', '9002:64789', '37468:13101', '65000:1221', '8218:102', '1764:30001', '37468:14100', '37468:3312', '3356:2220', '209:209', '12956:4302', '1764:20043', '65001:8075', '20473:18', '20080:4005', '3356:2112', '3549:7002', '31027:64276', '41327:11003', '65000:64990', '3356:2012', '25091:11301', '3356:2067', '3356:2066', '24482:13000', '9121:1000', '21351:2000', '3356:511', '50673:1000', '24482:100', '6762:1', '35280:20', '3356:2038', '37271:5100', '40138:1006', '3910:41010', '6453:2200', '37468:5555', '12956:18450', '59891:1002', '32098:17140', '49544:56056', '49544:26000', '20080:2001', '1764:100', '37273:9010', '6453:2403', '3356:4', '59891:1000', '3741:1020', '41327:3356', '1299:20000', '3356:666', '65000:19182', '3741:1000', '47147:2300', '65000:20214', '3356:3', '47692:30000', '65000:18403', '37271:2002', '37468:30065', '65512:20001', '12956:19308', '37468:1413', '15692:2100', '41327:4500', '1120:1', '20473:28', '65000:64969', '37271:2014', '37468:37468', '15692:2000', '4637:32504', '65000:64950', '12956:4001', '65000:64980', '3356:911', '2914:1203', '1764:40010', '13830:4000', '6908:2914', '3257:30644', '20764:3007', '20080:4000', '6762:92', '47147:2601', '24482:1', '12956:21700', '8218:20000', '3356:2065', '65001:3320', '24482:20300', '2914:3200', '20764:3006', '41327:10001', '3356:2089', '6667:4005', '6453:86', '3741:1023', '6762:14900', '7578:1000', '37273:1010', '35280:3120', '40138:1002', '6453:2400', '3356:505', '23106:4005', '47147:1502', '2914:1601', '8714:8714', '0:2310', '33392:4000', '24482:20200', '3356:22', '7296:1000', '2914:410', '2914:2000', '13830:5000', '3356:2022', '37271:4007', '3356:2011', '65000:174', '37271:5101', '37468:13000', '35280:10040', '65002:0', '4637:32028', '37468:3311', '60945:0', '13786:110', '65000:10249', '3356:2013', '33392:978', '3356:800', '37273:2110', '3549:8250', '14840:7110', '37468:3377', '2914:1006', '13786:111', '12956:10485', '3356:903', '3356:2171', '65000:7552', '24482:64601', '3257:54201', '3549:8240', '24482:64602', '3356:2088', '3356:516')",3568,18.680628272251308,397,1,40.29495429968438,49544,14840,24482,31027.0,14907.0,214,16.672897196261683,287,1,39.24313755138957,38.146.198.0/23,169.145.140.0/23,185.18.201.0/24,2804:90d0::/32,49.14.180.0/24,0,0,0,0,734
11,2024-10-20 02:50:00,3356,419,419,0,0,0,17,5.004773269689737,0,0.0,4857,419,0,0,23277,759,"('3356:503', '20764:3000', '3356:84', '202:202', '39107:31554', '49544:56000', '49544:56054', '3356:501', '37693:405', '1257:9000', '35280:3110', '64999:500', '1273:31541', '65000:0', '12956:4100', '35280:1040', '6453:2300', '1257:900', '32787:65304', '65001:32590', '1273:12528', '12956:4003', '31027:3101', '47787:1030', '49434:201', '2914:1011', '3356:2', '3356:601', '47147:2616', '1764:10', '29075:7600', '20764:3011', '3257:50001', '6453:2302', '13335:20510', '35280:3060', '13335:10256', '3356:2086', '13335:20520', '3356:123', '35280:4210', '37693:950', '2914:1004', '3257:53900', '3257:8883', '3356:507', '3356:100', '3491:9080', '8359:5007', '3356:86', '3356:12166', '2914:3000', '1257:2000', '37693:40', '701:90', '3356:2057', '1257:20', '6762:13950', '174:21100', '13830:3003', '35280:10000', '3257:8794', '7018:5000', '3356:502', '7578:1502', '3356:2090', '28209:423', '37468:3310', '3257:53400', '20473:22', '2914:2203', '3356:575', '20764:3021', '6762:13590', '3356:2092', '47147:2115', '3257:54300', '25091:15305', '6762:30', '2914:420', '3356:500', '3356:2056', '3491:9087', '3491:400', '3356:2190', '3356:514', '47147:1500', '37468:13102', '174:21000', '20061:2', '39351:1100', '34854:3001', '37693:402', '17152:1', '3356:510', '28220:48000', '35280:2080', '7578:1', '51184:200', '34549:2914', '3320:9020', '174:22010', '47147:2419', '47787:10020', '3257:8009', '6453:2000', '37468:3000', '202:100', '8220:65160', '3257:54301', '6453:2101', '31027:100', '25220:1860', '31027:3100', '3356:2082', '20061:192', '3257:32573', '47147:2000', '3491:406', '20473:4000', '37468:13100', '3257:53902', '3356:5', '12956:4030', '28220:2000', '35280:4180', '3356:2070', '2914:1009', '49434:1009', '12956:4010', '8220:65403', '8888:3006', '9002:9002', '3491:9081', '65004:57136', '3257:30073', '3257:8815', '2914:1206', '31027:3000', '49434:1000', '35598:203', '37693:411', '37693:407', '25220:4849', '39351:1101', '35598:207', '3257:30627', '35625:3356', '37693:404', '47787:10000', '3356:901', '3246:1000', '34549:100', '31133:1100', '3356:2042', '64999:180', '2914:3400', '3356:2026', '3356:2076', '64999:600', '6453:2100', '35280:2070', '3356:2064', '3257:54900', '174:17417', '3356:2050', '37693:409', '1257:4103', '174:22013', '35598:200', '37468:3300', '8359:3', '34927:865', '13335:19040', '8220:65000', '34854:3005', '3356:2087', '24961:9001', '7018:37232', '35280:10', '3320:2010', '17152:0', '1257:995', '9002:64789', '35280:4050', '1764:30001', '37468:3312', '20764:3012', '12956:4302', '1764:20043', '39351:1300', '65001:8075', '64999:700', '3356:2112', '3257:54901', '13852:91', '65000:64990', '39351:1302', '3356:2012', '0:58299', '25091:11301', '3356:2067', '3356:2066', '3320:1276', '8966:97', '44097:34019', '47787:3180', '2914:2410', '7578:1500', '3356:511', '50673:1000', '35280:20', '6762:1', '31133:30070', '20764:3020', '25220:4001', '3356:508', '20764:3028', '37468:5555', '35625:65535', '49544:56056', '1764:100', '3356:2069', '3257:51305', '31133:1105', '3257:8219', '3356:2091', '3356:4', '1299:20000', '8888:120', '3257:30508', '3356:666', '47147:2300', '3356:3', '37693:408', '3356:517', '64475:210', '44097:35625', '3356:2172', '2027:62000', '1273:43001', '3356:703', '1273:32120', '2027:49434', '13852:20', '3491:9001', '37468:37468', '0:0', '12956:4001', '30950:65001', '3257:51300', '1257:160', '2914:1412', '1764:40010', '13830:4000', '49434:301', '37468:3237', '20764:3007', '30950:65003', '0:34927', '3257:30043', '24961:1', '6762:92', '3356:2014', '65001:3292', '1257:999', '3356:2065', '3257:50002', '65001:3320', '2914:3200', '0:56382', '34927:810', '25220:4901', '20764:3006', '2027:65535', '49434:101', '6453:86', '6762:14900', '35280:3120', '23106:4005', '1257:3752', '35280:2050', '28220:26035', '3356:22', '2914:410', '2914:2000', '3356:10725', '44097:50628', '13830:5000', '3356:2022', '3356:2011', '37468:13000', '3257:53401', '35280:10040', '65002:0', '64475:201', '28220:25055', '25220:4101', '60945:0', '64512:20001', '24961:8107', '3356:800', '15404:65437', '65001:20940', '35280:1010', '32787:10', '30950:65002', '3356:903', '1257:22', '3257:30515', '13852:10', '3257:6200')",4857,38.856,338,1,65.69964432171612,6762,6424,9002,3170.0,199524.0,419,11.591885441527447,115,1,13.294463147606129,38.146.198.0/23,102.217.210.0/24,193.95.30.0/23,196.203.117.0/24,196.203.184.0/22,0,0,0,0,2788
